,Price,District,State,Bedrooms,Tenure,Furnished Type,Size,Facilities,Bathrooms,Car Slots,House Type,Price per sqft,Price per Bedroom,Room Density
18274,3300000,gurney,penang,5.0,freehold,unfurnished,4500.0,"['Kitchen Cabinet', 'Bath Tub']",3.0,3.0,semi-detached house,733.33,660000.0,0.0011111111111111111
18275,1430000,bandar sungai long,selangor,5.0,freehold,unfurnished,2430.0,[],4.0,2.0,semi-detached house,588.48,286000.0,0.00205761316872428
18276,650000,rawang,selangor,4.0,leasehold,unfurnished,2193.0,[],3.0,4.0,semi-detached house,296.4,162500.0,0.001823985408116735
18277,3000000,permas jaya,johor,5.0,freehold,partly furnished,3605.0,[],5.0,2.0,semi-detached house,832.18,600000.0,0.0013869625520110957
18278,830000,puchong,selangor,5.0,leasehold,unfurnished,2200.0,['24-Hour Security'],4.0,4.0,semi-detached house,377.27,166000.0,0.0022727272727272726
18279,2496150,ampang,selangor,6.0,leasehold,unfurnished,3764.0,"['Air Conditioner', 'Balcony', 'Bath Tub', 'Garage', 'Garden', 'Playground', 'Bbq', 'Parking']",5.0,5.0,semi-detached house,663.16,416025.0,0.001594048884165781
18280,970000,cheras,selangor,7.0,leasehold,unfurnished,3000.0,"['24-Hour Security', 'Playground']",6.0,2.0,semi-detached house,323.33,138571.42857142858,0.0023333333333333335
18281,3200000,tanjung tokong,penang,6.0,freehold,unfurnished,4000.0,"['Balcony', 'Air Conditioner', 'Kitchen Cabinet', 'Parking', 'Playground', '24-Hour Security']",7.0,2.0,semi-detached house,800.0,533333.3333333334,0.0015
18283,830000,puchong,selangor,5.0,leasehold,unfurnished,2500.0,['24-Hour Security'],4.0,4.0,semi-detached house,332.0,166000.0,0.002
18284,3400000,sri hartamas,kuala lumpur,6.0,freehold,unfurnished,4500.0,['Kitchen Cabinet'],4.0,6.0,semi-detached house,755.56,566666.6666666666,0.0013333333333333333
18285,2100000,bandar sungai long,selangor,7.0,freehold,unfurnished,5134.0,[],7.0,2.0,semi-detached house,409.04,300000.0,0.0013634592910011687
18287,3450000,tanjung tokong,penang,6.0,freehold,unfurnished,4000.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Bath Tub']",7.0,3.0,semi-detached house,862.5,575000.0,0.0015
18288,1380000,bandar sungai long,selangor,5.0,freehold,unfurnished,2670.0,"['Kitchen Cabinet', 'Balcony']",5.0,2.0,semi-detached house,516.85,276000.0,0.0018726591760299626
18289,1978000,cheras,selangor,6.0,freehold,unfurnished,4380.0,['Balcony'],6.0,4.0,semi-detached house,451.6,329666.6666666667,0.0013698630136986301
18290,2150000,cheras,selangor,6.0,freehold,unfurnished,4380.0,['Balcony'],6.0,4.0,semi-detached house,490.87,358333.3333333333,0.0013698630136986301
18291,1250000,klang,selangor,5.0,freehold,unfurnished,2860.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Balcony', 'Parking', 'Jogging Track', 'Playground', '24-Hour Security']",5.0,7.0,semi-detached house,437.06,250000.0,0.0017482517482517483
18292,853000,semenyih,selangor,5.0,freehold,unfurnished,2396.0,"['Jogging Track', 'Playground', '24-Hour Security']",5.0,2.0,semi-detached house,356.01,170600.0,0.002086811352253756
18293,1300000,seri kembangan,selangor,4.0,leasehold,partly furnished,3550.0,[],5.0,2.0,semi-detached house,366.2,325000.0,0.0011267605633802818
18294,1800000,rawang,selangor,5.0,freehold,unfurnished,3630.0,[],5.0,5.0,semi-detached house,495.87,360000.0,0.0013774104683195593
18295,1390000,shah alam,selangor,4.0,freehold,unfurnished,2253.0,[],4.0,2.0,semi-detached house,616.96,347500.0,0.001775410563692854
18296,1380000,bandar sungai long,selangor,5.0,freehold,unfurnished,2500.0,"['Air Conditioner', 'Playground']",4.0,2.0,semi-detached house,552.0,276000.0,0.002
18297,1760000,bandar sungai long,selangor,6.0,freehold,unfurnished,3568.0,[],6.0,3.0,semi-detached house,493.27,293333.3333333333,0.0016816143497757848
18298,1480000,telok panglima garang,selangor,6.0,leasehold,unfurnished,3670.0,"['Bath Tub', 'Balcony', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Squash Court', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Sauna', 'Wading Pool', 'Badminton Court', 'Basketball Court']",6.0,2.0,semi-detached house,403.27,246666.66666666666,0.0016348773841961854
18299,2100000,setia alam,selangor,5.0,freehold,unfurnished,2699.0,[],4.0,2.0,semi-detached house,778.07,420000.0,0.001852537977028529
18300,1499000,setia alam,selangor,6.0,freehold,fully furnished,3000.0,[],5.0,2.0,semi-detached house,499.67,249833.33333333334,0.002
18302,1590000,putrajaya,putrajaya,7.0,freehold,unfurnished,4025.0,"['Balcony', 'Bath Tub', 'Parking', 'Playground']",7.0,3.0,semi-detached house,395.03,227142.85714285713,0.0017391304347826088
18303,3058900,damansara perdana,selangor,7.0,leasehold,unfurnished,3879.0,"['Air Conditioner', 'Garden', 'Balcony', 'Bath Tub']",6.0,4.0,semi-detached house,788.58,436985.71428571426,0.0018045888115493685
18304,2150000,cyberjaya,selangor,4.0,freehold,unfurnished,2950.0,[],4.0,4.0,semi-detached house,728.81,537500.0,0.0013559322033898306
18305,2100000,setia alam,selangor,5.0,freehold,unfurnished,2699.0,"['Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Basketball Court']",4.0,4.0,semi-detached house,778.07,420000.0,0.001852537977028529
18306,3058900,damansara perdana,selangor,7.0,leasehold,unfurnished,3879.0,"['Balcony', 'Bbq', 'Parking', 'Jogging Track', 'Playground', '24-Hour Security']",6.0,4.0,semi-detached house,788.58,436985.71428571426,0.0018045888115493685
18307,3300000,damansara perdana,selangor,4.0,leasehold,unfurnished,5432.0,"['Kitchen Cabinet', 'Balcony', 'Garden', 'Air Conditioner']",5.0,3.0,semi-detached house,607.51,825000.0,0.0007363770250368188
18309,1720000,shah alam,selangor,5.0,freehold,unfurnished,3246.0,"['Parking', 'Jogging Track', 'Playground', '24-Hour Security']",5.0,4.0,semi-detached house,529.88,344000.0,0.0015403573629081946
18310,1450000,tebrau,johor,6.0,freehold,unfurnished,4300.0,"['Kitchen Cabinet', 'Parking', 'Jogging Track', 'Playground']",4.0,2.0,semi-detached house,337.21,241666.66666666666,0.0013953488372093023
18311,2480000,cyberjaya,selangor,6.0,freehold,unfurnished,4900.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bath Tub', 'Garden']",6.0,6.0,semi-detached house,506.12,413333.3333333333,0.0012244897959183673
18315,1780000,cyberjaya,selangor,5.0,freehold,unfurnished,3381.0,"['Balcony', 'Bath Tub', 'Garden', 'Kitchen Cabinet', 'Air Conditioner']",5.0,4.0,semi-detached house,526.47,356000.0,0.0014788524105294291
18316,1470000,batu kawan,penang,5.0,freehold,unfurnished,2605.0,[],5.0,3.0,semi-detached house,564.3,294000.0,0.0019193857965451055
18317,2280000,kota damansara,selangor,7.0,leasehold,unfurnished,3700.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Parking', 'Playground']",4.0,2.0,semi-detached house,616.22,325714.28571428574,0.0018918918918918919
18318,1350000,putrajaya,putrajaya,5.0,freehold,unfurnished,3243.0,"['Garden', 'Garage', 'Balcony', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Retail Stores', '24-Hour Security']",4.0,5.0,semi-detached house,416.28,270000.0,0.001541782300339192
18319,1350000,bangi,selangor,5.0,freehold,unfurnished,3243.0,"['Garden', 'Garage', 'Balcony', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Retail Stores', '24-Hour Security']",4.0,5.0,semi-detached house,416.28,270000.0,0.001541782300339192
18320,2100000,petaling jaya,selangor,5.0,freehold,unfurnished,4000.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garden', 'Garage']",4.0,5.0,semi-detached house,525.0,420000.0,0.00125
18321,3000000,bandar kinrara,selangor,5.0,freehold,unfurnished,4065.0,[],6.0,2.0,semi-detached house,738.01,600000.0,0.0012300123001230013
18322,2800000,kuchai lama,kuala lumpur,4.0,freehold,unfurnished,3500.0,"['Kitchen Cabinet', 'Garage', 'Air Conditioner', 'Bath Tub', 'Garden', '24-Hour Security']",5.0,4.0,semi-detached house,800.0,700000.0,0.001142857142857143
18323,2250000,bandar sungai long,selangor,4.0,freehold,partly furnished,3500.0,[],5.0,2.0,semi-detached house,642.86,562500.0,0.001142857142857143
18324,2500000,puchong,selangor,7.0,leasehold,unfurnished,3313.0,"['Bbq', 'Parking', 'Jogging Track', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Basketball Court']",6.0,6.0,semi-detached house,754.6,357142.85714285716,0.002112888620585572
18326,1450000,shah alam,selangor,5.0,freehold,partly furnished,3800.0,[],4.0,3.0,semi-detached house,381.58,290000.0,0.0013157894736842105
18327,2998888,ulu kelang,selangor,5.0,leasehold,unfurnished,4560.0,[],4.0,4.0,semi-detached house,657.65,599777.6,0.0010964912280701754
18328,900000,telok panglima garang,selangor,5.0,leasehold,partly furnished,2217.0,[],5.0,3.0,semi-detached house,405.95,180000.0,0.0022552999548940008
18332,2399000,tanjung bungah,penang,6.0,freehold,unfurnished,4000.0,[],5.0,5.0,semi-detached house,599.75,399833.3333333333,0.0015
18333,1780000,bandar sungai long,selangor,6.0,freehold,unfurnished,4370.0,"['Garden', 'Garage']",5.0,8.0,semi-detached house,407.32,296666.6666666667,0.0013729977116704805
18334,2080000,setia alam,selangor,6.0,freehold,unfurnished,2589.0,"['Garden', 'Garage', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', '24-Hour Security', 'Cafe']",5.0,3.0,semi-detached house,803.4,346666.6666666667,0.002317497103128621
18335,1950000,damansara damai,selangor,6.0,freehold,partly furnished,4500.0,[],6.0,2.0,semi-detached house,433.33,325000.0,0.0013333333333333333
18336,759800,batu pahat,johor,4.0,freehold,unfurnished,2500.0,[],3.0,4.0,semi-detached house,303.92,189950.0,0.0016
18337,1800000,cheras,kuala lumpur,6.0,freehold,unfurnished,5000.0,[],5.0,3.0,semi-detached house,360.0,300000.0,0.0012
18338,1300000,klang,selangor,4.0,leasehold,unfurnished,4000.0,[],4.0,2.0,semi-detached house,325.0,325000.0,0.001
18339,320000,kuala paka,terengganu,3.0,freehold,unfurnished,2464.0,"['Kitchen Cabinet', 'Garage', 'Balcony', 'Air Conditioner', 'Bbq', 'Parking']",4.0,3.0,semi-detached house,129.87,106666.66666666667,0.0012175324675324675
18340,2250000,subang jaya,selangor,7.0,freehold,unfurnished,4800.0,[],6.0,4.0,semi-detached house,468.75,321428.5714285714,0.0014583333333333334
18341,2250000,putrajaya,putrajaya,6.0,freehold,unfurnished,5438.0,[],7.0,4.0,semi-detached house,413.76,375000.0,0.0011033468186833395
18342,2500000,kajang,selangor,6.0,freehold,unfurnished,3300.0,"['Kitchen Cabinet', 'Balcony', 'Garage', 'Air Conditioner', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Nursery', 'Sauna', 'Wading Pool', 'Cafe', 'Badminton Court', 'Basketball Court']",6.0,4.0,semi-detached house,757.58,416666.6666666667,0.0018181818181818182
18343,1880000,kajang,selangor,6.0,freehold,unfurnished,3380.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Nursery', 'Sauna', 'Wading Pool', 'Cafe', 'Badminton Court', 'Basketball Court']",6.0,6.0,semi-detached house,556.21,313333.3333333333,0.0017751479289940828
18344,1950000,kajang,selangor,6.0,freehold,unfurnished,3800.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Nursery', 'Sauna', 'Wading Pool', 'Cafe', 'Badminton Court', 'Basketball Court']",6.0,4.0,semi-detached house,513.16,325000.0,0.0015789473684210526
18345,2200000,kajang,selangor,6.0,freehold,unfurnished,3470.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Garden', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Tennis Courts', 'Business Centre', 'Gym', 'Salon', 'Swimming Pool', '24-Hour Security', 'Jacuzzi', 'Nursery', 'Sauna', 'Wading Pool', 'Cafe', 'Badminton Court', 'Basketball Court']",5.0,4.0,semi-detached house,634.01,366666.6666666667,0.001729106628242075
18346,2480000,sungai buloh,selangor,5.0,leasehold,partly furnished,3200.0,"['Kitchen Cabinet', 'Air Conditioner', 'Bath Tub', 'Garden', 'Balcony', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Nursery', 'Sauna', 'Wading Pool', 'Cafe', 'Basketball Court']",5.0,3.0,semi-detached house,775.0,496000.0,0.0015625
18347,1345000,kajang,selangor,7.0,freehold,unfurnished,4752.0,[],7.0,2.0,semi-detached house,283.04,192142.85714285713,0.001473063973063973
18348,1450000,tebrau,johor,6.0,freehold,unfurnished,4300.0,"['Kitchen Cabinet', '24-Hour Security', 'Parking']",4.0,4.0,semi-detached house,337.21,241666.66666666666,0.0013953488372093023
18349,1820000,subang jaya,selangor,9.0,freehold,unfurnished,3000.0,"['Air Conditioner', 'Kitchen Cabinet']",5.0,4.0,semi-detached house,606.67,202222.22222222222,0.003
18350,2090000,petaling jaya,selangor,7.0,freehold,unfurnished,3400.0,"['Air Conditioner', 'Kitchen Cabinet', 'Garage', 'Garden', 'Parking', 'Jogging Track', 'Playground']",4.0,4.0,semi-detached house,614.71,298571.4285714286,0.002058823529411765
18351,2600000,desa petaling,kuala lumpur,5.0,freehold,partly furnished,4617.0,[],5.0,2.0,semi-detached house,563.14,520000.0,0.0010829542993285683
18352,888000,rawang,selangor,4.0,leasehold,unfurnished,3500.0,[],5.0,4.0,semi-detached house,253.71,222000.0,0.001142857142857143
18353,2250000,bandar sri damansara,selangor,5.0,freehold,unfurnished,2550.0,"['Kitchen Cabinet', 'Garage', 'Balcony', 'Air Conditioner', 'Jogging Track', 'Playground', '24-Hour Security', 'Nursery', 'Cafe', 'Bus Stop']",4.0,4.0,semi-detached house,882.35,450000.0,0.00196078431372549
18354,2350000,subang jaya,selangor,5.0,freehold,unfurnished,3500.0,"['Parking', 'Jogging Track', 'Playground', '24-Hour Security']",3.0,4.0,semi-detached house,671.43,470000.0,0.0014285714285714286
18355,2299000,kota damansara,selangor,7.0,leasehold,partly furnished,3900.0,"['Kitchen Cabinet', 'Bath Tub', 'Air Conditioner', 'Garden', 'Parking']",4.0,4.0,semi-detached house,589.49,328428.5714285714,0.0017948717948717949
18356,2500000,sungai besi,kuala lumpur,5.0,leasehold,unfurnished,4450.0,"['Air Conditioner', 'Balcony', 'Kitchen Cabinet', 'Parking', 'Playground']",6.0,4.0,semi-detached house,561.8,500000.0,0.0011235955056179776
18357,2250000,subang jaya,selangor,6.0,freehold,unfurnished,4917.0,['24-Hour Security'],6.0,3.0,semi-detached house,457.6,375000.0,0.0012202562538133007
18358,2500000,subang jaya,selangor,6.0,leasehold,unfurnished,4496.0,"['Playground', '24-Hour Security']",5.0,6.0,semi-detached house,556.05,416666.6666666667,0.0013345195729537367
18359,2100000,subang jaya,selangor,6.0,freehold,unfurnished,5331.0,"['Bath Tub', 'Balcony', 'Garden', '24-Hour Security', 'Parking']",5.0,2.0,semi-detached house,393.92,350000.0,0.0011254924029262803
18361,1100000,cyberjaya,selangor,4.0,leasehold,unfurnished,2300.0,"['Balcony', 'Garden', 'Parking', 'Jogging Track', 'Playground', 'Tennis Courts', 'Business Centre', 'Gym', 'Retail Stores', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Jacuzzi', 'Nursery', 'Sauna', 'Wading Pool', 'Cafe', 'Badminton Court', 'Basketball Court']",4.0,4.0,semi-detached house,478.26,275000.0,0.0017391304347826088
18362,2150000,subang jaya,selangor,5.0,freehold,unfurnished,3000.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Bath Tub', 'Playground']",4.0,3.0,semi-detached house,716.67,430000.0,0.0016666666666666668
18363,2500000,sri petaling,kuala lumpur,5.0,freehold,unfurnished,3500.0,"['Bbq', 'Parking', 'Jogging Track', 'Playground', 'Business Centre', 'Retail Stores', '24-Hour Security']",5.0,4.0,semi-detached house,714.29,500000.0,0.0014285714285714286
18364,1080000,butterworth,penang,5.0,freehold,partly furnished,3200.0,[],3.0,2.0,semi-detached house,337.5,216000.0,0.0015625
18365,1950000,kota kinabalu,sabah,5.0,leasehold,unfurnished,3500.0,"['Balcony', 'Garage', 'Bath Tub', 'Kitchen Cabinet']",6.0,2.0,semi-detached house,557.14,390000.0,0.0014285714285714286
18366,2800000,kuchai lama,kuala lumpur,4.0,freehold,unfurnished,3500.0,"['Kitchen Cabinet', 'Balcony', 'Garage', 'Air Conditioner', 'Garden', 'Bath Tub', '24-Hour Security', 'Bbq', 'Parking', 'Jogging Track', 'Business Centre', 'Retail Stores']",5.0,4.0,semi-detached house,800.0,700000.0,0.001142857142857143
18367,2280000,kota damansara,selangor,8.0,leasehold,unfurnished,3900.0,[],4.0,4.0,semi-detached house,584.62,285000.0,0.0020512820512820513
18368,1380000,cheras,selangor,5.0,freehold,unfurnished,2900.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garden', '24-Hour Security', 'Playground']",4.0,2.0,semi-detached house,475.86,276000.0,0.0017241379310344827
18369,1280000,ulu langat,selangor,5.0,freehold,unfurnished,2800.0,[],4.0,2.0,semi-detached house,457.14,256000.0,0.0017857142857142857
18371,1050000,ipoh,perak,4.0,freehold,unfurnished,2785.0,"['Air Conditioner', 'Parking', 'Jogging Track', '24-Hour Security']",5.0,2.0,semi-detached house,377.02,262500.0,0.001436265709156194
18372,2150000,klang,selangor,6.0,freehold,unfurnished,4500.0,"['Air Conditioner', 'Kitchen Cabinet', 'Garden', 'Jogging Track', 'Playground', '24-Hour Security']",4.0,2.0,semi-detached house,477.78,358333.3333333333,0.0013333333333333333
18373,1600000,cyberjaya,selangor,6.0,freehold,unfurnished,4620.0,['Garden'],6.0,6.0,semi-detached house,346.32,266666.6666666667,0.0012987012987012987
18374,830000,petaling jaya,selangor,6.0,leasehold,unfurnished,2000.0,[],5.0,4.0,semi-detached house,415.0,138333.33333333334,0.003
18375,1980000,puchong,selangor,6.0,leasehold,unfurnished,3500.0,"['Parking', 'Playground', 'Retail Stores', '24-Hour Security']",5.0,2.0,semi-detached house,565.71,330000.0,0.0017142857142857142
18376,2500000,petaling jaya,selangor,6.0,freehold,unfurnished,3300.0,[],3.0,4.0,semi-detached house,757.58,416666.6666666667,0.0018181818181818182
18377,408790,lunas,kedah,3.0,freehold,unfurnished,1100.0,[],2.0,2.0,semi-detached house,371.63,136263.33333333334,0.0027272727272727275
18378,2250000,bandar sri damansara,selangor,5.0,freehold,partly furnished,3165.0,[],4.0,2.0,semi-detached house,710.9,450000.0,0.001579778830963665
18379,2850000,bandar kinrara,selangor,6.0,freehold,partly furnished,3400.0,[],6.0,2.0,semi-detached house,838.24,475000.0,0.0017647058823529412
18380,369000,sungai siput,perak,4.0,leasehold,unfurnished,3200.0,['Parking'],2.0,2.0,semi-detached house,115.31,92250.0,0.00125
18384,1300000,kajang,selangor,5.0,freehold,unfurnished,3600.0,[],5.0,2.0,semi-detached house,361.11,260000.0,0.001388888888888889
18386,618000,ipoh,perak,4.0,freehold,unfurnished,2800.0,[],4.0,2.0,semi-detached house,220.71,154500.0,0.0014285714285714286
18387,3100000,sri hartamas,kuala lumpur,7.0,malay reserved land,partly furnished,5400.0,[],6.0,3.0,semi-detached house,574.07,442857.14285714284,0.0012962962962962963
18389,2150000,shah alam,selangor,5.0,freehold,partly furnished,3384.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Garden', 'Jogging Track', 'Playground', 'Business Centre', 'Gym', 'Retail Stores', 'Salon', 'Swimming Pool', '24-Hour Security', 'Clubhouse', 'Wading Pool', 'Cafe', 'Badminton Court', 'Basketball Court']",4.0,2.0,semi-detached house,635.34,430000.0,0.0014775413711583924
18390,2090000,petaling jaya,selangor,6.0,freehold,unfurnished,3411.0,"['Kitchen Cabinet', 'Garden', 'Air Conditioner', 'Parking']",4.0,2.0,semi-detached house,612.72,348333.3333333333,0.001759014951627089
18391,1250000,puchong,selangor,3.0,leasehold,unfurnished,3000.0,"['Kitchen Cabinet', 'Air Conditioner', 'Garden', 'Parking', '24-Hour Security']",5.0,8.0,semi-detached house,416.67,416666.6666666667,0.001
18393,431296,sungai kob,kedah,4.0,freehold,unfurnished,1375.0,[],3.0,3.0,semi-detached house,313.67,107824.0,0.002909090909090909
18395,488000,bukit katil,melaka,4.0,freehold,unfurnished,1800.0,[],2.0,2.0,semi-detached house,271.11,122000.0,0.0022222222222222222
18396,850000,kapar,selangor,4.0,freehold,unfurnished,2145.0,[],3.0,2.0,semi-detached house,396.27,212500.0,0.0018648018648018648
18397,1300000,klang,selangor,4.0,freehold,unfurnished,3320.0,[],4.0,2.0,semi-detached house,391.57,325000.0,0.0012048192771084338
18398,2592000,shah alam,selangor,6.0,leasehold,unfurnished,5028.0,[],5.0,2.0,semi-detached house,515.51,432000.0,0.0011933174224343676
18400,810000,bangi,selangor,4.0,freehold,unfurnished,2152.0,"['Parking', '24-Hour Security']",3.0,2.0,semi-detached house,376.39,202500.0,0.0018587360594795538
18401,1750000,kuchai lama,kuala lumpur,7.0,leasehold,unfurnished,3589.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bath Tub', 'Garage', 'Garden', 'Parking']",3.0,3.0,semi-detached house,487.6,250000.0,0.0019504040122596824
18402,1750000,petaling jaya,selangor,6.0,freehold,unfurnished,4000.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garage', 'Garden']",3.0,6.0,semi-detached house,437.5,291666.6666666667,0.0015
18403,2700000,taman desa,kuala lumpur,5.0,freehold,partly furnished,3600.0,[],4.0,4.0,semi-detached house,750.0,540000.0,0.001388888888888889
18404,1280000,semenyih,selangor,4.0,freehold,unfurnished,3500.0,"['Parking', 'Jogging Track', 'Playground', '24-Hour Security']",5.0,2.0,semi-detached house,365.71,320000.0,0.001142857142857143
18405,1400000,johor bahru,johor,4.0,freehold,unfurnished,3000.0,['24-Hour Security'],3.0,2.0,semi-detached house,466.67,350000.0,0.0013333333333333333
18406,1680000,subang jaya,selangor,6.0,freehold,unfurnished,3530.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Bath Tub', 'Garden', 'Garage']",5.0,2.0,semi-detached house,475.92,280000.0,0.0016997167138810198
18407,808000,simpang ampat,penang,5.0,freehold,unfurnished,1911.0,[],4.0,2.0,semi-detached house,422.82,161600.0,0.0026164311878597592
18409,330000,sungai karang,pahang,4.0,leasehold,unfurnished,2852.0,[],2.0,2.0,semi-detached house,115.71,82500.0,0.001402524544179523
18410,1100000,kajang,selangor,5.0,freehold,unfurnished,2679.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Garden', 'Parking']",5.0,2.0,semi-detached house,410.6,220000.0,0.001866368047779022
18411,888000,ipoh,perak,5.0,leasehold,unfurnished,4600.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Garage']",3.0,4.0,semi-detached house,193.04,177600.0,0.0010869565217391304
18412,1100000,seri kembangan,selangor,4.0,freehold,unfurnished,2900.0,[],3.0,2.0,semi-detached house,379.31,275000.0,0.001379310344827586
18413,1300000,cheras,selangor,5.0,freehold,partly furnished,3750.0,[],5.0,2.0,semi-detached house,346.67,260000.0,0.0013333333333333333
18414,1500000,telok panglima garang,selangor,6.0,leasehold,unfurnished,3670.0,"['Parking', 'Playground', '24-Hour Security']",6.0,4.0,semi-detached house,408.72,250000.0,0.0016348773841961854
18415,2950000,cheras,kuala lumpur,6.0,freehold,unfurnished,4100.0,"['Bath Tub', 'Kitchen Cabinet', 'Air Conditioner']",6.0,2.0,semi-detached house,719.51,491666.6666666667,0.0014634146341463415
18416,485000,alor setar,kedah,4.0,freehold,unfurnished,1000.0,['Parking'],2.0,5.0,semi-detached house,485.0,121250.0,0.004
18418,1550000,bangi,selangor,4.0,freehold,unfurnished,3118.0,"['Kitchen Cabinet', '24-Hour Security']",5.0,2.0,semi-detached house,497.11,387500.0,0.0012828736369467607
18419,1600000,bandar sungai long,selangor,5.0,freehold,unfurnished,3200.0,"['Kitchen Cabinet', 'Balcony', 'Air Conditioner', 'Garden', 'Garage', 'Parking', 'Playground', 'Retail Stores', '24-Hour Security']",4.0,2.0,semi-detached house,500.0,320000.0,0.0015625
18420,1950000,shah alam,selangor,7.0,leasehold,unfurnished,4654.0,[],8.0,4.0,semi-detached house,418.99,278571.4285714286,0.0015040825096691017
18421,1980000,subang jaya,selangor,5.0,leasehold,unfurnished,3800.0,"['Garden', 'Parking', 'Playground', 'Swimming Pool', '24-Hour Security', 'Clubhouse']",5.0,5.0,semi-detached house,521.05,396000.0,0.0013157894736842105
18422,2190000,subang jaya,selangor,5.0,leasehold,unfurnished,4500.0,"['Kitchen Cabinet', 'Air Conditioner', 'Bath Tub', 'Garden', 'Playground', '24-Hour Security']",5.0,6.0,semi-detached house,486.67,438000.0,0.0011111111111111111
18423,680000,kuching,sarawak,4.0,leasehold,unfurnished,2800.0,[],3.0,4.0,semi-detached house,242.86,170000.0,0.0014285714285714286
18424,1650000,ampang,selangor,4.0,leasehold,unfurnished,3000.0,"['Kitchen Cabinet', '24-Hour Security']",4.0,2.0,semi-detached house,550.0,412500.0,0.0013333333333333333
18425,380000,senawang,negeri sembilan,4.0,leasehold,unfurnished,1248.0,"['Kitchen Cabinet', 'Garden']",3.0,2.0,semi-detached house,304.49,95000.0,0.003205128205128205
18426,650000,bukit mertajam,penang,4.0,freehold,partly furnished,1995.0,[],3.0,2.0,semi-detached house,325.81,162500.0,0.0020050125313283208
18427,2850000,damansara perdana,selangor,7.0,leasehold,unfurnished,3879.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garage', 'Garden', 'Bath Tub', 'Bbq', 'Parking', 'Jogging Track', 'Playground', 'Gym']",6.0,3.0,semi-detached house,734.73,407142.85714285716,0.0018045888115493685
18429,850000,bukit katil,melaka,6.0,leasehold,unfurnished,4004.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garage', 'Garden']",3.0,2.0,semi-detached house,212.29,141666.66666666666,0.0014985014985014985
18430,2600000,iskandar puteri (nusajaya),johor,5.0,freehold,unfurnished,3754.0,"['Kitchen Cabinet', 'Air Conditioner', 'Balcony', 'Garden', 'Bath Tub', '24-Hour Security', 'Parking', 'Jogging Track']",5.0,4.0,semi-detached house,692.59,520000.0,0.0013319126265316996
18431,2500000,gelang patah,johor,6.0,freehold,unfurnished,4670.0,"['Garden', 'Jogging Track', 'Playground', 'Gym', 'Swimming Pool', '24-Hour Security', 'Clubhouse']",6.0,4.0,semi-detached house,535.33,416666.6666666667,0.001284796573875803
